-29.764,39.409,10.515
-29.764,38.907,10.499
-29.764,38.411,10.419
-29.764,37.930,10.276
-29.764,37.471,10.073
-29.764,37.042,9.813
-29.764,36.650,9.500
-29.764,36.300,9.139
-29.764,36.000,8.737
-29.764,35.754,8.300
-29.764,35.566,7.834
-29.764,35.438,7.349
-29.764,35.374,6.851
-29.764,35.374,6.349
-29.764,35.438,5.851
-29.764,35.566,5.366
-29.764,35.754,4.900
-29.764,36.000,4.463
-29.764,36.300,4.061
-29.764,36.650,3.700
-29.764,37.042,3.387
-29.764,37.471,3.127
-29.764,37.930,2.924
-29.764,38.411,2.781
-29.764,38.907,2.701
-29.764,39.409,2.685
-29.764,39.908,2.733
-29.764,40.397,2.845
-29.764,40.869,3.018
-29.764,41.314,3.250
-29.764,41.725,3.538
-29.764,42.097,3.875
-29.764,42.422,4.257
-29.764,42.696,4.678
-29.764,42.914,5.130
-29.764,43.072,5.606
-29.764,43.168,6.099
-29.264,43.200,6.600
-29.264,43.168,7.101
-29.264,43.072,7.594
-29.264,42.914,8.070
-29.264,42.696,8.522
-29.264,42.422,8.943
-29.264,42.097,9.325
-29.264,41.725,9.662
-29.264,41.314,9.950
-29.264,40.869,10.182
-29.264,40.397,10.355
-29.264,39.908,10.467
-29.264,39.409,10.515
-29.264,38.907,10.499
-29.264,38.411,10.419
-29.264,37.930,10.276
-29.264,37.471,10.073
-29.264,37.042,9.813
-29.264,36.650,9.500
-29.264,36.300,9.139
-29.264,36.000,8.737
-29.264,35.754,8.300
-29.264,35.566,7.834
-29.264,35.438,7.349
-29.264,35.374,6.851
-29.264,35.374,6.349
-29.264,35.438,5.851
-29.264,35.566,5.366
-29.264,35.754,4.900
-29.264,36.000,4.463
-29.264,36.300,4.061
-29.264,36.650,3.700
-29.264,37.042,3.387
-29.264,37.471,3.127
-29.264,37.930,2.924
-29.264,38.411,2.781
-29.264,38.907,2.701
-29.264,39.409,2.685
-29.264,39.908,2.733
-29.264,40.397,2.845
-29.264,40.869,3.018
-29.264,41.314,3.250
-29.264,41.725,3.538
-29.264,42.097,3.875
-29.264,42.422,4.257
-29.264,42.696,4.678
-29.264,42.914,5.130
-29.264,43.072,5.606
-29.264,43.168,6.099
-28.764,43.200,6.600
-28.764,43.168,7.101
-28.764,43.072,7.594
-28.764,42.914,8.070
-28.764,42.696,8.522
-28.764,42.422,8.943
-28.764,42.097,9.325
-28.764,41.725,9.662
-28.764,41.314,9.950
-28.764,40.869,10.182
-28.764,40.397,10.355
-28.764,39.908,10.467
-28.764,39.409,10.515
-28.764,38.907,10.499
-28.764,38.411,10.419
-28.764,37.930,10.276
-28.764,37.471,10.073
-28.764,37.042,9.813
-28.764,36.650,9.500
-28.764,36.300,9.139
-28.764,36.000,8.737
-28.764,35.754,8.300
-28.764,35.566,7.834
-28.764,35.438,7.349
-28.764,35.374,6.851
-28.764,35.374,6.349
-28.764,35.438,5.851
-28.764,35.566,5.366
-28.764,35.754,4.900
-28.764,36.000,4.463
-28.764,36.300,4.061
-28.764,36.650,3.700
-28.764,37.042,3.387
-28.764,37.471,3.127
-28.764,37.930,2.924
-28.764,38.411,2.781
-28.764,38.907,2.701
-28.764,39.409,2.685
-28.764,39.908,2.733
-28.764,40.397,2.845
-28.764,40.869,3.018
-28.764,41.314,3.250
-28.764,41.725,3.538
-28.764,42.097,3.875
-28.764,42.422,4.257
-28.764,42.696,4.678
-28.764,42.914,5.130
-28.764,43.072,5.606
-28.764,43.168,6.099
-28.264,43.200,6.600
-28.264,43.168,7.101
-28.264,43.072,7.594
-28.264,42.914,8.070
-28.264,42.696,8.522
-28.264,42.422,8.943
-28.264,42.097,9.325
-28.264,41.725,9.662
-28.264,41.314,9.950
-28.264,40.869,10.182
-28.264,40.397,10.355
-28.264,39.908,10.467
-28.264,39.409,10.515
-28.264,38.907,10.499
-28.264,38.411,10.419
-28.264,37.930,10.276
-28.264,37.471,10.073
-28.264,37.042,9.813
-28.264,36.650,9.500
-28.264,36.300,9.139
-28.264,36.000,8.737
-28.264,35.754,8.300
-28.264,35.566,7.834
-28.264,35.438,7.349
-28.264,35.374,6.851
-28.264,35.374,6.349
-28.264,35.438,5.851
-28.264,35.566,5.366
-28.264,35.754,4.900
-28.264,36.000,4.463
-28.264,36.300,4.061
-28.264,36.650,3.700
-28.264,37.042,3.387
-28.264,37.471,3.127
-28.264,37.930,2.924
-28.264,38.411,2.781
-28.264,38.907,2.701
-28.264,39.409,2.685
-28.264,39.908,2.733
-28.264,40.397,2.845
-28.264,40.869,3.018
-28.264,41.314,3.250
-28.264,41.725,3.538
-28.264,42.097,3.875
-28.264,42.422,4.257
-28.264,42.696,4.678
-28.264,42.914,5.130
-28.264,43.072,5.606
-28.264,43.168,6.099
-27.764,43.200,6.600
-27.764,43.168,7.101
-27.764,43.072,7.594
-27.764,42.914,8.070
-27.764,42.696,8.522
-27.764,42.422,8.943
-27.764,42.097,9.325
-27.764,41.725,9.662
-27.764,41.314,9.950
-27.764,40.869,10.182
-27.764,40.397,10.355
-27.764,39.908,10.467
-27.764,39.409,10.515
-27.764,38.907,10.499
-27.764,38.411,10.419
-27.764,37.930,10.276
-27.764,37.471,10.073
-27.764,37.042,9.813
-27.764,36.650,9.500
-27.764,36.300,9.139
-27.764,36.000,8.737
-27.764,35.754,8.300
-27.764,35.566,7.834
-27.764,35.438,7.349
-27.764,35.374,6.851
-27.764,35.374,6.349
-27.764,35.438,5.851
-27.764,35.566,5.366
-27.764,35.754,4.900
-27.764,36.000,4.463
-27.764,36.300,4.061
-27.764,36.650,3.700
-27.764,37.042,3.387
-27.764,37.471,3.127
-27.764,37.930,2.924
-27.764,38.411,2.781
-27.764,38.907,2.701
-27.764,39.409,2.685
-27.764,39.908,2.733
-27.764,40.397,2.845
-27.764,40.869,3.018
-27.764,41.314,3.250
-27.764,41.725,3.538
-27.764,42.097,3.875
-27.764,42.422,4.257
-27.764,42.696,4.678
-27.764,42.914,5.130
-27.764,43.072,5.606
-27.764,43.168,6.099
-27.264,43.200,6.600
-27.264,43.168,7.101
-27.264,43.072,7.594
-27.264,42.914,8.070
-27.264,42.696,8.522
-27.264,42.422,8.943
-27.264,42.097,9.325
-27.264,41.725,9.662
-27.264,41.314,9.950
-27.264,40.869,10.182
-27.264,40.397,10.355
-27.264,39.908,10.467
-27.264,39.409,10.515
-27.264,38.907,10.499
-27.264,38.411,10.419
-27.264,37.930,10.276
-27.264,37.471,10.073
-27.264,37.042,9.813
-27.264,36.650,9.500
-27.264,36.300,9.139
-27.264,36.000,8.737
-27.264,35.754,8.300
-27.264,35.566,7.834
-27.264,35.438,7.349
-27.264,35.374,6.851
-27.264,35.374,6.349
-27.264,35.438,5.851
-27.264,35.566,5.366
-27.264,35.754,4.900
-27.264,36.000,4.463
-27.264,36.300,4.061
-27.264,36.650,3.700
-27.264,37.042,3.387
-27.264,37.471,3.127
-27.264,37.930,2.924
-27.264,38.411,2.781
-27.264,38.907,2.701
-27.264,39.409,2.685
-27.264,39.908,2.733
-27.264,40.397,2.845
-27.264,40.869,3.018
-27.264,41.314,3.250
-27.264,41.725,3.538
-27.264,42.097,3.875
-27.264,42.422,4.257
-27.264,42.696,4.678
-27.264,42.914,5.130
-27.264,43.072,5.606
-27.264,43.168,6.099
-26.764,43.200,6.600
-26.764,43.168,7.101
-26.764,43.072,7.594
-26.764,42.914,8.070
-26.764,42.696,8.522
-26.764,42.422,8.943
-26.764,42.097,9.325
-26.764,41.725,9.662
-26.764,41.314,9.950
-26.764,40.869,10.182
-26.764,40.397,10.355
-26.764,39.908,10.467
-26.764,39.409,10.515
-26.764,38.907,10.499
-26.764,38.411,10.419
-26.764,37.930,10.276
-26.764,37.471,10.073
-26.764,37.042,9.813
-26.764,36.650,9.500
-26.764,36.300,9.139
-26.764,36.000,8.737
-26.764,35.754,8.300
-26.764,35.566,7.834
-26.764,35.438,7.349
-26.764,35.374,6.851
-26.764,35.374,6.349
-26.764,35.438,5.851
-26.764,35.566,5.366
-26.764,35.754,4.900
-26.764,36.000,4.463
-26.764,36.300,4.061
-26.764,36.650,3.700
-26.764,37.042,3.387
-26.764,37.471,3.127
-26.764,37.930,2.924
-26.764,38.411,2.781
-26.764,38.907,2.701
-26.764,39.409,2.685
-26.764,39.908,2.733
-26.764,40.397,2.845
-26.764,40.869,3.018
-26.764,41.314,3.250
-26.764,41.725,3.538
-26.764,42.097,3.875
-26.764,42.422,4.257
-26.764,42.696,4.678
-26.764,42.914,5.130
-26.764,43.072,5.606
-26.764,43.168,6.099
-26.264,43.200,6.600
-26.264,43.168,7.101
-26.264,43.072,7.594
-26.264,42.914,8.070
-26.264,42.696,8.522
-26.264,42.422,8.943
-26.264,42.097,9.325
-26.264,41.725,9.662
-26.264,41.314,9.950
-26.264,40.869,10.182
-26.264,40.397,10.355
-26.264,39.908,10.467
-26.264,39.409,10.515
-26.264,38.907,10.499
-26.264,38.411,10.419
-26.264,37.930,10.276
-26.264,37.471,10.073
-26.264,37.042,9.813
-26.264,36.650,9.500
-26.264,36.300,9.139
-26.264,36.000,8.737
-26.264,35.754,8.300
-26.264,35.566,7.834
-26.264,35.438,7.349
-26.264,35.374,6.851
-26.264,35.374,6.349
-26.264,35.438,5.851
-26.264,35.566,5.366
-26.264,35.754,4.900
-26.264,36.000,4.463
-26.264,36.300,4.061
-26.264,36.650,3.700
-26.264,37.042,3.387
-26.264,37.471,3.127
-26.264,37.930,2.924
-26.264,38.411,2.781
-26.264,38.907,2.701
-26.264,39.409,2.685
-26.264,39.908,2.733
-26.264,40.397,2.845
-26.264,40.869,3.018
-26.264,41.314,3.250
-26.264,41.725,3.538
-26.264,42.097,3.875
-26.264,42.422,4.257
-26.264,42.696,4.678
-26.264,42.914,5.130
-26.264,43.072,5.606
-26.264,43.168,6.099
-25.764,43.200,6.600
-25.764,43.168,7.101
-25.764,43.072,7.594
-25.764,42.914,8.070
-25.764,42.696,8.522
-25.764,42.422,8.943
-25.764,42.097,9.325
-25.764,41.725,9.662
-25.764,41.314,9.950
-25.764,40.869,10.182
-25.764,40.397,10.355
-25.764,39.908,10.467
-25.764,39.409,10.515
-25.764,38.907,10.499
-25.764,38.411,10.419
-25.764,37.930,10.276
-25.764,37.471,10.073
-25.764,37.042,9.813
-25.764,36.650,9.500
-25.764,36.300,9.139
-25.764,36.000,8.737
-25.764,35.754,8.300
-25.764,35.566,7.834
-25.764,35.438,7.349
-25.764,35.374,6.851
-25.764,35.374,6.349
-25.764,35.438,5.851
-25.764,35.566,5.366
-25.764,35.754,4.900
-25.764,36.000,4.463
-25.764,36.300,4.061
-25.764,36.650,3.700
-25.764,37.042,3.387
-25.764,37.471,3.127
-25.764,37.930,2.924
-25.764,38.411,2.781
-25.764,38.907,2.701
-25.764,39.409,2.685
-25.764,39.908,2.733
-25.764,40.397,2.845
-25.764,40.869,3.018
-25.764,41.314,3.250
-25.764,41.725,3.538
-25.764,42.097,3.875
-25.764,42.422,4.257
-25.764,42.696,4.678
-25.764,42.914,5.130
-25.764,43.072,5.606
-25.764,43.168,6.099
-25.264,43.200,6.600
-25.264,43.168,7.101
-25.264,43.072,7.594
-25.264,42.914,8.070
-25.264,42.696,8.522
-25.264,42.422,8.943
-25.264,42.097,9.325
-25.264,41.725,9.662
-25.264,41.314,9.950
-25.264,40.869,10.182
-25.264,40.397,10.355
-25.264,39.908,10.467
-25.264,39.409,10.515
-25.264,38.907,10.499
-25.264,38.411,10.419
-25.264,37.930,10.276
-25.264,37.471,10.073
-25.264,37.042,9.813
-25.264,36.650,9.500
-25.264,36.300,9.139
-25.264,36.000,8.737
-25.264,35.754,8.300
-25.264,35.566,7.834
-25.264,35.438,7.349
-25.264,35.374,6.851
-25.264,35.374,6.349
-25.264,35.438,5.851
-25.264,35.566,5.366
-25.264,35.754,4.900
-25.264,36.000,4.463
-25.264,36.300,4.061
-25.264,36.650,3.700
-25.264,37.042,3.387
-25.264,37.471,3.127
-25.264,37.930,2.924
-25.264,38.411,2.781
-25.264,38.907,2.701
-25.264,39.409,2.685
-25.264,39.908,2.733
-25.264,40.397,2.845
-25.264,40.869,3.018
-25.264,41.314,3.250
-25.264,41.725,3.538
-25.264,42.097,3.875
-25.264,42.422,4.257
-25.264,42.696,4.678
-25.264,42.914,5.130
-25.264,43.072,5.606
-25.264,43.168,6.099
-24.764,43.200,6.600
-24.764,43.168,7.101
-24.764,43.072,7.594
-24.764,42.914,8.070
-24.764,42.696,8.522
-24.764,42.422,8.943
-24.764,42.097,9.325
-24.764,41.725,9.662
-24.764,41.314,9.950
-24.764,40.869,10.182
-24.764,40.397,10.355
-24.764,39.908,10.467
-24.764,39.409,10.515
-24.764,38.907,10.499
-24.764,38.411,10.419
-24.764,37.930,10.276
-24.764,37.471,10.073
-24.764,37.042,9.813
-24.764,36.650,9.500
-24.764,36.300,9.139
-24.764,36.000,8.737
-24.764,35.754,8.300
-24.764,35.566,7.834
-24.764,35.438,7.349
-24.764,35.374,6.851
-24.764,35.374,6.349
-24.764,35.438,5.851
-24.764,35.566,5.366
-24.764,35.754,4.900
-24.764,36.000,4.463
-24.764,36.300,4.061
-24.764,36.650,3.700
-24.764,37.042,3.387
-24.764,37.471,3.127
-24.764,37.930,2.924
-24.764,38.411,2.781
-24.764,38.907,2.701
-24.764,39.409,2.685
-24.764,39.908,2.733
-24.764,40.397,2.845
-24.764,40.869,3.018
-24.764,41.314,3.250
-24.764,41.725,3.538
-24.764,42.097,3.875
-24.764,42.422,4.257
-24.764,42.696,4.678
-24.764,42.914,5.130
-24.764,43.072,5.606
-24.764,43.168,6.099
-24.264,43.200,6.600
-24.264,43.168,7.101
-24.264,43.072,7.594
-24.264,42.914,8.070
-24.264,42.696,8.522
-24.264,42.422,8.943
-24.264,42.097,9.325
-24.264,41.725,9.662
-24.264,41.314,9.950
-24.264,40.869,10.182
-24.264,40.397,10.355
-24.264,39.908,10.467
-24.264,39.409,10.515
-24.264,38.907,10.499
-24.264,38.411,10.419
-24.264,37.930,10.276
-24.264,37.471,10.073
-24.264,37.042,9.813
-24.264,36.650,9.500
-24.264,36.300,9.139
-24.264,36.000,8.737
-24.264,35.754,8.300
-24.264,35.566,7.834
-24.264,35.438,7.349
-24.264,35.374,6.851
-24.264,35.374,6.349
-24.264,35.438,5.851
-24.264,35.566,5.366
-24.264,35.754,4.900
-24.264,36.000,4.463
-24.264,36.300,4.061
-24.264,36.650,3.700
-24.264,37.042,3.387
-24.264,37.471,3.127
-24.264,37.930,2.924
-24.264,38.411,2.781
-24.264,38.907,2.701
-24.264,39.409,2.685
-24.264,39.908,2.733
-24.264,40.397,2.845
-24.264,40.869,3.018
-24.264,41.314,3.250
-24.264,41.725,3.538
-24.264,42.097,3.875
-24.264,42.422,4.257
-24.264,42.696,4.678
-24.264,42.914,5.130
-24.264,43.072,5.606
-24.264,43.168,6.099
-23.764,43.200,6.600
-23.764,43.168,7.101
-23.764,43.072,7.594
-23.764,42.914,8.070
-23.764,42.696,8.522
-23.764,42.422,8.943
-23.764,42.097,9.325
-23.764,41.725,9.662
-23.764,41.314,9.950
-23.764,40.869,10.182
-23.764,40.397,10.355
-23.764,39.908,10.467
-23.764,39.409,10.515
-23.764,38.907,10.499
-23.764,38.411,10.419
-23.764,37.930,10.276
-23.764,37.471,10.073
-23.764,37.042,9.813
-23.764,36.650,9.500
-23.764,36.300,9.139
-23.764,36.000,8.737
-23.764,35.754,8.300
-23.764,35.566,7.834
-23.764,35.438,7.349
-23.764,35.374,6.851
-23.764,35.374,6.349
-23.764,35.438,5.851
-23.764,35.566,5.366
-23.764,35.754,4.900
-23.764,36.000,4.463
-23.764,36.300,4.061
-23.764,36.650,3.700
-23.764,37.042,3.387
-23.764,37.471,3.127
-23.764,37.930,2.924
-23.764,38.411,2.781
-23.764,38.907,2.701
-23.764,39.409,2.685
-23.764,39.908,2.733
-23.764,40.397,2.845
-23.764,40.869,3.018
-23.764,41.314,3.250
-23.764,41.725,3.538
-23.764,42.097,3.875
-23.764,42.422,4.257
-23.764,42.696,4.678
-23.764,42.914,5.130
-23.764,43.072,5.606
-23.764,43.168,6.099
-23.264,43.200,6.600
-23.264,43.168,7.101
-23.264,43.072,7.594
-23.264,42.914,8.070
-23.264,42.696,8.522
-23.264,42.422,8.943
-23.264,42.097,9.325
-23.264,41.725,9.662
-23.264,41.314,9.950
-23.264,40.869,10.182
-23.264,40.397,10.355
-23.264,39.908,10.467
-23.264,39.409,10.515
-23.264,38.907,10.499
-23.264,38.411,10.419
-23.264,37.930,10.276
-23.264,37.471,10.073
-23.264,37.042,9.813
-23.264,36.650,9.500
-23.264,36.300,9.139
-23.264,36.000,8.737
-23.264,35.754,8.300
-23.264,35.566,7.834
-23.264,35.438,7.349
-23.264,35.374,6.851
-23.264,35.374,6.349
-23.264,35.438,5.851
-23.264,35.566,5.366
-23.264,35.754,4.900
-23.264,36.000,4.463
-23.264,36.300,4.061
-23.264,36.650,3.700
-23.264,37.042,3.387
-23.264,37.471,3.127
-23.264,37.930,2.924
-23.264,38.411,2.781
-23.264,38.907,2.701
-23.264,39.409,2.685
-23.264,39.908,2.733
-23.264,40.397,2.845
-23.264,40.869,3.018
-23.264,41.314,3.250
-23.264,41.725,3.538
-23.264,42.097,3.875
-23.264,42.422,4.257
-23.264,42.696,4.678
-23.264,42.914,5.130
-23.264,43.072,5.606
-23.264,43.168,6.099
-22.764,43.200,6.600
-22.764,43.168,7.101
-22.764,43.072,7.594
-22.764,42.914,8.070
-22.764,42.696,8.522
-22.764,42.422,8.943
-22.764,42.097,9.325
-22.764,41.725,9.662
-22.764,41.314,9.950
-22.764,40.869,10.182
-22.764,40.397,10.355
-22.764,39.908,10.467
-22.764,39.409,10.515
-22.764,38.907,10.499
-22.764,38.411,10.419
-22.764,37.930,10.276
-22.764,37.471,10.073
-22.764,37.042,9.813
-22.764,36.650,9.500
-22.764,36.300,9.139
-22.764,36.000,8.737
-22.764,35.754,8.300
-22.764,35.566,7.834
-22.764,35.438,7.349
-22.764,35.374,6.851
-22.764,35.374,6.349
-22.764,35.438,5.851
-22.764,35.566,5.366
-22.764,35.754,4.900
-22.764,36.000,4.463
-22.764,36.300,4.061
-22.764,36.650,3.700
-22.764,37.042,3.387
-22.764,37.471,3.127
-22.764,37.930,2.924
-22.764,38.411,2.781
-22.764,38.907,2.701
-22.764,39.409,2.685
-22.764,39.908,2.733
-22.764,40.397,2.845
-22.764,40.869,3.018
-22.764,41.314,3.250
-22.764,41.725,3.538
-22.764,42.097,3.875
-22.764,42.422,4.257
-22.764,42.696,4.678
-22.764,42.914,5.130
-22.764,43.072,5.606
-22.764,43.168,6.099
-22.264,43.200,6.600
-22.264,43.168,7.101
-22.264,43.072,7.594
-22.264,42.914,8.070
-22.264,42.696,8.522
-22.264,42.422,8.943
-22.264,42.097,9.325
-22.264,41.725,9.662
-22.264,41.314,9.950
-22.264,40.869,10.182
-22.264,40.397,10.355
-22.264,39.908,10.467
-22.264,39.409,10.515
-22.264,38.907,10.499
-22.264,38.411,10.419
-22.264,37.930,10.276
-22.264,37.471,10.073
-22.264,37.042,9.813
-22.264,36.650,9.500
-22.264,36.300,9.139
-22.264,36.000,8.737
-22.264,35.754,8.300
-22.264,35.566,7.834
-22.264,35.438,7.349
-22.264,35.374,6.851
-22.264,35.374,6.349
-22.264,35.438,5.851
-22.264,35.566,5.366
-22.264,35.754,4.900
-22.264,36.000,4.463
-22.264,36.300,4.061
-22.264,36.650,3.700
-22.264,37.042,3.387
-22.264,37.471,3.127
-22.264,37.930,2.924
-22.264,38.411,2.781
-22.264,38.907,2.701
-22.264,39.409,2.685
-22.264,39.908,2.733
-22.264,40.397,2.845
-22.264,40.869,3.018
-22.264,41.314,3.250
-22.264,41.725,3.538
-22.264,42.097,3.875
-22.264,42.422,4.257
-22.264,42.696,4.678
-22.264,42.914,5.130
